Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume
2019-12-20,7151.31,7220.0,7079.5,7187.83,32132.069205,2019-12-20 23:59:59.999000064,229842650.42149535,312766,16641.052689,119044689.29161473
2019-12-21,7188.01,7190.58,7105.0,7132.75,19467.174028,2019-12-21 23:59:59.999000064,139069157.08645767,212162,10119.761012,72297064.99889134
2019-12-22,7131.59,7518.54,7122.47,7501.44,39137.45515,2019-12-22 23:59:59.999000064,285577206.9406348,356612,20625.436732,150554135.68143037
2019-12-23,7500.71,7695.38,7265.84,7317.09,68051.997203,2019-12-23 23:59:59.999000064,510710431.7668603,530669,33444.243772,251116788.72529316
2019-12-24,7317.3,7436.68,7157.04,7255.77,43629.494188,2019-12-24 23:59:59.999000064,318428019.00091,384678,21552.751206,157326354.03834856
2019-12-25,7255.77,7271.77,7128.86,7204.63,27492.044323,2019-12-25 23:59:59.999000064,198273303.10954583,289924,14433.038991,104115922.41287488
2019-12-26,7205.01,7435.0,7157.12,7202.0,36259.761076,2019-12-26 23:59:59.999000064,263289798.9561876,337695,18887.865665,137178762.78933653
2019-12-27,7202.0,7275.86,7076.42,7254.74,33642.701861,2019-12-27 23:59:59.999000064,242214722.72289035,297262,16882.396768,121593559.33506627
2019-12-28,7254.77,7365.01,7238.67,7316.14,26848.982199,2019-12-28 23:59:59.999000064,196322192.43800187,272607,13894.476242,101598406.02770425
2019-12-29,7315.36,7528.45,7288.0,7388.24,31387.106085,2019-12-29 23:59:59.999000064,231731575.8282169,283213,15999.777828,118139507.92862746
2019-12-30,7388.43,7408.24,7220.0,7246.0,29605.911782,2019-12-30 23:59:59.999000064,216508875.51767525,279033,13768.256664,100676879.90295008
2019-12-31,7246.0,7320.0,7145.01,7195.23,25954.453533,2019-12-31 23:59:59.999000064,187518399.34504,251976,12595.930347,91036201.1378344
2020-01-01,7195.24,7255.0,7175.15,7200.85,16792.388165,2020-01-01 23:59:59.999000064,121214452.11606228,194010,8946.955535,64597785.21233434
2020-01-02,7200.77,7212.5,6924.74,6965.71,31951.483932,2020-01-02 23:59:59.999000064,225982341.3011403,302667,15141.61134,107060829.07806464
2020-01-03,6965.49,7405.0,6871.04,7344.96,68428.500451,2020-01-03 23:59:59.999000064,495098582.96203536,519854,35595.496273,257713113.85172856
2020-01-04,7345.0,7404.0,7272.21,7354.11,29987.974977,2020-01-04 23:59:59.999000064,219874240.93994808,279370,16369.382248,120035111.72407164
2020-01-05,7354.19,7495.0,7318.0,7358.75,38331.085604,2020-01-05 23:59:59.999000064,284848683.7891762,329209,19455.369564,144600094.38965073
2020-01-06,7357.64,7795.34,7346.76,7758.0,54635.695316,2020-01-06 23:59:59.999000064,413330481.2260492,449937,28853.76777,218411610.65942463
2020-01-07,7758.9,8207.68,7723.71,8145.28,91171.684661,2020-01-07 23:59:59.999000064,724202791.1429626,685315,46192.111549,366866967.6139318
2020-01-08,8145.92,8455.0,7870.0,8055.98,112622.64264,2020-01-08 23:59:59.999000064,926410232.6045058,830375,55071.109514,453284250.4545396
