Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume
2019-08-21,0.1217,0.12675,0.11638,0.12499,1092199.9,2019-08-21 23:59:59.999000064,134066.378773,1101,463406.6,56929.76878
2019-08-22,0.12511,0.12862,0.12122,0.12862,1077518.0,2019-08-22 23:59:59.999000064,134210.137385,1279,429584.1,53602.458012
2019-08-23,0.12776,0.13,0.12505,0.12881,1553937.7,2019-08-23 23:59:59.999000064,197966.888699,1577,809950.4,103334.585092
2019-08-24,0.1295,0.13297,0.12621,0.13025,1056726.1,2019-08-24 23:59:59.999000064,137420.211588,1030,584551.2,76331.271752
2019-08-25,0.13004,0.135,0.12102,0.12343,1491172.8,2019-08-25 23:59:59.999000064,192656.153241,1349,825552.9,107607.784234
2019-08-26,0.12403,0.1258,0.1198,0.12051,897491.7,2019-08-26 23:59:59.999000064,109999.691398,842,409434.8,50611.665572
2019-08-27,0.12051,0.13346,0.1184,0.133,2514156.8,2019-08-27 23:59:59.999000064,320732.751319,1705,2031403.0,259779.170501
2019-08-28,0.133,0.1335,0.11558,0.11776,2823163.5,2019-08-28 23:59:59.999000064,347262.225023,2378,889321.0,109443.546032
2019-08-29,0.11775,0.11776,0.106,0.11348,1994964.8,2019-08-29 23:59:59.999000064,222396.463399,1561,1090490.8,121625.743009
2019-08-30,0.11449,0.11578,0.10869,0.11223,1276974.1,2019-08-30 23:59:59.999000064,142047.105391,1074,526832.3,58706.539461
2019-08-31,0.11223,0.11577,0.1104,0.11304,655594.9,2019-08-31 23:59:59.999000064,73809.417,677,321912.1,36227.318674
2019-09-01,0.11304,0.11394,0.11,0.11268,609185.4,2019-09-01 23:59:59.999000064,68336.99666,599,273683.7,30747.938256
2019-09-02,0.11268,0.11324,0.10676,0.11162,723701.9,2019-09-02 23:59:59.999000064,78933.564941,846,234118.4,25665.521748
2019-09-03,0.1119,0.11334,0.10714,0.11161,1148002.1,2019-09-03 23:59:59.999000064,126559.357638,824,535264.2,59287.241737
2019-09-04,0.11278,0.11565,0.10903,0.11397,1851996.9,2019-09-04 23:59:59.999000064,207650.174392,1261,1075231.1,120852.336307
2019-09-05,0.11399,0.11621,0.11074,0.11572,1282615.5,2019-09-05 23:59:59.999000064,145883.035428,1200,831317.0,94829.180165
2019-09-06,0.11571,0.1165,0.10704,0.1091,1692023.7,2019-09-06 23:59:59.999000064,190711.153093,1000,661847.0,75440.037932
2019-09-07,0.10882,0.11149,0.10779,0.11147,341817.7,2019-09-07 23:59:59.999000064,37411.107687,448,120864.4,13297.127414
2019-09-08,0.11147,0.11275,0.10997,0.11124,457354.3,2019-09-08 23:59:59.999000064,51071.850435,483,221535.1,24788.352181
2019-09-09,0.11123,0.1116,0.10669,0.1098,551945.2,2019-09-09 23:59:59.999000064,60050.470959,601,190413.2,20694.521417
2019-09-10,0.11047,0.113,0.108,0.10926,358307.6,2019-09-10 23:59:59.999000064,39473.724681,429,215687.5,23840.682581
2019-09-11,0.1098,0.11111,0.10461,0.10732,512676.9,2019-09-11 23:59:59.999000064,54393.945972,496,264750.2,27975.91201
2019-09-12,0.10768,0.10855,0.10394,0.10493,707060.9,2019-09-12 23:59:59.999000064,74921.802219,582,230841.9,24600.882875
2019-09-13,0.10493,0.10691,0.10124,0.10521,643745.4,2019-09-13 23:59:59.999000064,66551.501855,609,251261.4,26131.106363
2019-09-14,0.10534,0.10645,0.10268,0.10534,329132.6,2019-09-14 23:59:59.999000064,34581.300401,393,151113.9,15827.14349
2019-09-15,0.10524,0.10646,0.10401,0.1057,217002.6,2019-09-15 23:59:59.999000064,22793.468765,303,86226.3,9097.533691
2019-09-16,0.1057,0.10978,0.10231,0.10511,1129362.8,2019-09-16 23:59:59.999000064,119778.273449,1254,441939.8,47175.363075
2019-09-17,0.10511,0.10849,0.10114,0.10515,1884207.4,2019-09-17 23:59:59.999000064,199145.828384,1426,986210.3,104805.578488
2019-09-18,0.10544,0.11298,0.10443,0.1109,1606618.5,2019-09-18 23:59:59.999000064,175890.617498,1651,763580.7,83704.077378
2019-09-19,0.11156,0.11157,0.10422,0.10864,1055220.9,2019-09-19 23:59:59.999000064,113512.991454,1314,507775.3,54929.713891
2019-09-20,0.10864,0.11044,0.10728,0.1092,333591.0,2019-09-20 23:59:59.999000064,36336.922144,579,140402.5,15358.027391
2019-09-21,0.1092,0.10938,0.10593,0.10689,361686.2,2019-09-21 23:59:59.999000064,38959.819745,566,174042.4,18850.89056
2019-09-22,0.10688,0.10715,0.10228,0.10297,1078514.1,2019-09-22 23:59:59.999000064,112260.252185,793,357296.4,37250.269307
2019-09-23,0.10353,0.1045,0.10022,0.1015,741145.6,2019-09-23 23:59:59.999000064,75667.227142,891,350060.6,35849.765327
2019-09-24,0.1015,0.10206,0.07777,0.08266,1757379.4,2019-09-24 23:59:59.999000064,158126.948522,1809,701737.2,63102.731129
2019-09-25,0.08321,0.08985,0.07804,0.08377,953040.7,2019-09-25 23:59:59.999000064,79793.220653,705,351109.7,29738.183765
2019-09-26,0.08354,0.0914,0.07609,0.08526,1630765.8,2019-09-26 23:59:59.999000064,135788.712255,1700,901787.4,75427.141562
2019-09-27,0.086,0.08861,0.08059,0.085,883311.0,2019-09-27 23:59:59.999000064,73899.620851,773,302017.3,25323.397899
2019-09-28,0.085,0.08766,0.08193,0.08563,956549.2,2019-09-28 23:59:59.999000064,80537.818329,614,509842.2,43163.656891
2019-09-29,0.08561,0.08561,0.0789,0.08195,345323.7,2019-09-29 23:59:59.999000064,27803.352375,421,199925.5,16049.200058
2019-09-30,0.08178,0.08383,0.07781,0.0827,850028.1,2019-09-30 23:59:59.999000064,69166.786439,709,464293.3,37923.512753
2019-10-01,0.0827,0.085,0.07927,0.08111,1873770.2,2019-10-01 23:59:59.999000064,152540.935408,1718,709258.7,58191.006661
2019-10-02,0.08047,0.0835,0.07804,0.08271,1278648.0,2019-10-02 23:59:59.999000064,103961.367453,1057,545651.3,44533.654928
2019-10-03,0.08271,0.0849,0.07927,0.08461,2688500.3,2019-10-03 23:59:59.999000064,222550.298567,1431,1467109.2,121889.810032
2019-10-04,0.08396,0.08497,0.08117,0.0836,1077273.7,2019-10-04 23:59:59.999000064,89026.835555,1337,468535.3,38846.74087
2019-10-05,0.08298,0.08564,0.08242,0.08564,764868.1,2019-10-05 23:59:59.999000064,64354.487524,913,427710.5,36053.849831
2019-10-06,0.08589,0.089,0.08177,0.08412,1603223.0,2019-10-06 23:59:59.999000064,136554.020172,1570,807103.4,68805.200966
2019-10-07,0.08412,0.08725,0.0794,0.087,2012135.7,2019-10-07 23:59:59.999000064,166856.002368,1542,916023.3,76236.18001
2019-10-08,0.087,0.09214,0.085,0.09075,1877873.6,2019-10-08 23:59:59.999000064,164538.116878,1987,840888.9,74279.829335
2019-10-09,0.09074,0.0925,0.0862,0.08894,2657837.3,2019-10-09 23:59:59.999000064,238859.294534,2611,1190299.0,107025.45365
2019-10-10,0.08848,0.0901,0.08514,0.08877,1390834.8,2019-10-10 23:59:59.999000064,121254.773103,1522,624690.6,54499.570091
2019-10-11,0.08873,0.08873,0.08331,0.08388,1057241.0,2019-10-11 23:59:59.999000064,89959.542957,1213,326092.5,27881.857624
2019-10-12,0.08418,0.09028,0.084,0.08695,1606703.9,2019-10-12 23:59:59.999000064,139490.036054,1470,797543.7,69687.203767
2019-10-13,0.08695,0.089,0.08381,0.0862,1447758.2,2019-10-13 23:59:59.999000064,125831.246415,879,575269.1,50046.397409
2019-10-14,0.08568,0.08729,0.0846,0.08613,701433.2,2019-10-14 23:59:59.999000064,60220.410408,529,427711.6,36772.132578
2019-10-15,0.08676,0.09263,0.08583,0.0875,2378905.7,2019-10-15 23:59:59.999000064,212854.605481,1600,1048877.4,94213.549191
2019-10-16,0.0877,0.089,0.0805,0.0838,1055883.4,2019-10-16 23:59:59.999000064,89157.637186,741,492180.4,41508.080548
2019-10-17,0.08412,0.0874,0.08273,0.0866,1198802.8,2019-10-17 23:59:59.999000064,101203.675313,695,589270.6,49800.158564
2019-10-18,0.08632,0.08632,0.08057,0.08181,870185.5,2019-10-18 23:59:59.999000064,71507.04055,688,340807.3,28022.725743
2019-10-19,0.0818,0.08445,0.0807,0.08264,933720.1,2019-10-19 23:59:59.999000064,76127.117785,509,692313.5,56364.255854
2019-10-20,0.08259,0.08617,0.0815,0.08575,583818.6,2019-10-20 23:59:59.999000064,49305.180815,509,420818.6,35666.45799
2019-10-21,0.08575,0.08699,0.08387,0.08648,493432.2,2019-10-21 23:59:59.999000064,42145.273331,422,333896.0,28601.937384
2019-10-22,0.08618,0.09291,0.08559,0.09006,1161856.7,2019-10-22 23:59:59.999000064,104014.407492,972,474638.4,42508.820846
2019-10-23,0.0903,0.099,0.08493,0.09575,9014783.9,2019-10-23 23:59:59.999000064,841458.302687,4721,4039897.1,377221.670844
2019-10-24,0.09575,0.113,0.08894,0.09271,4114226.3,2019-10-24 23:59:59.999000064,386631.942174,2456,2219903.0,210087.772682
2019-10-25,0.0931,0.101,0.0905,0.09778,4747744.3,2019-10-25 23:59:59.999000064,453564.091307,2507,2147009.2,205989.816944
2019-10-26,0.09783,0.1005,0.0905,0.09274,4261437.7,2019-10-26 23:59:59.999000064,408802.109949,2689,1980889.2,190940.978937
2019-10-27,0.09284,0.09856,0.09189,0.0964,2812572.7,2019-10-27 23:59:59.999000064,269846.361403,1572,1395023.5,133793.796758
2019-10-28,0.0964,0.09999,0.09532,0.09847,2083189.4,2019-10-28 23:59:59.999000064,204120.468943,1481,1068817.8,105011.211979
2019-10-29,0.09753,0.10588,0.09648,0.10082,3386597.8,2019-10-29 23:59:59.999000064,345030.121552,1996,1498700.8,153360.56886
2019-10-30,0.10177,0.10189,0.09144,0.09529,1713247.8,2019-10-30 23:59:59.999000064,163402.44376,1314,822574.2,78499.550812
2019-10-31,0.095,0.09565,0.0903,0.09297,1755408.1,2019-10-31 23:59:59.999000064,163133.21046,1231,695694.8,64690.82812
2019-11-01,0.09359,0.09519,0.09224,0.094,1047083.9,2019-11-01 23:59:59.999000064,98097.033771,733,430213.9,40396.118532
2019-11-02,0.094,0.09629,0.09292,0.09341,662394.7,2019-11-02 23:59:59.999000064,62534.897393,597,348948.9,33072.504807
2019-11-03,0.09333,0.095,0.09153,0.09281,696732.1,2019-11-03 23:59:59.999000064,64745.984777,511,290367.7,27027.346333
2019-11-04,0.09339,0.0955,0.0918,0.09328,1048767.7,2019-11-04 23:59:59.999000064,97995.250464,807,589524.9,55151.676521
2019-11-05,0.09323,0.09424,0.09185,0.09344,908938.8,2019-11-05 23:59:59.999000064,84843.833481,759,333103.4,31146.824114
2019-11-06,0.09344,0.09476,0.09264,0.0946,417896.7,2019-11-06 23:59:59.999000064,39178.412342,487,193551.9,18162.738647
2019-11-07,0.09394,0.09459,0.09012,0.09153,804683.9,2019-11-07 23:59:59.999000064,73706.721682,646,280314.9,25723.757164
2019-11-08,0.09123,0.09227,0.08459,0.08837,986893.6,2019-11-08 23:59:59.999000064,86748.412377,877,418742.4,36853.789417
2019-11-09,0.0875,0.09142,0.0874,0.09042,1127531.9,2019-11-09 23:59:59.999000064,101483.655693,697,469420.8,42250.404832
2019-11-10,0.09042,0.09176,0.08911,0.08954,757320.8,2019-11-10 23:59:59.999000064,68331.524869,477,353693.7,31962.92322
2019-11-11,0.0899,0.09108,0.0864,0.08894,630118.8,2019-11-11 23:59:59.999000064,55745.171884,535,298183.6,26368.833973
2019-11-12,0.08819,0.09036,0.08737,0.09035,628499.5,2019-11-12 23:59:59.999000064,55604.691648,479,255710.5,22689.903331
2019-11-13,0.09035,0.09063,0.08868,0.09,637649.0,2019-11-13 23:59:59.999000064,57170.637117,376,281910.3,25320.045154
2019-11-14,0.09063,0.09063,0.08656,0.08763,610478.9,2019-11-14 23:59:59.999000064,53677.964532,418,222131.0,19609.809983
2019-11-15,0.08813,0.0934,0.08553,0.09257,2261064.0,2019-11-15 23:59:59.999000064,203812.317888,1313,1200355.0,108267.29654
2019-11-16,0.0931,0.0931,0.08828,0.08934,1122904.3,2019-11-16 23:59:59.999000064,101025.516686,648,461641.4,41529.494836
2019-11-17,0.08937,0.09027,0.08728,0.08836,1234838.0,2019-11-17 23:59:59.999000064,109756.257299,1232,527092.0,47177.056085
2019-11-18,0.08838,0.095,0.08718,0.09235,3707062.5,2019-11-18 23:59:59.999000064,339924.575141,2001,1658270.8,151932.362974
2019-11-19,0.09235,0.09584,0.08968,0.0937,4182043.4,2019-11-19 23:59:59.999000064,389108.745759,2170,1702202.9,158629.38129
2019-11-20,0.0937,0.09707,0.08727,0.08875,5790993.7,2019-11-20 23:59:59.999000064,526812.393421,2509,2550751.0,231800.01503
2019-11-21,0.08887,0.089,0.07974,0.08205,3910109.9,2019-11-21 23:59:59.999000064,326972.792972,2180,1554437.0,130496.650608
2019-11-22,0.08202,0.08362,0.07009,0.07622,2448264.2,2019-11-22 23:59:59.999000064,187316.552499,1433,909694.6,69810.810833
2019-11-23,0.07558,0.07606,0.07106,0.07498,2432567.9,2019-11-23 23:59:59.999000064,177825.257225,1105,817794.4,59805.096734
2019-11-24,0.07498,0.07498,0.06786,0.0686,1226582.9,2019-11-24 23:59:59.999000064,87305.191944,708,676422.1,48469.03981
2019-11-25,0.0686,0.0744,0.05298,0.07123,2838785.7,2019-11-25 23:59:59.999000064,198350.2955,1073,1262660.1,89984.699021
2019-11-26,0.07126,0.07416,0.0711,0.07317,1159390.0,2019-11-26 23:59:59.999000064,84270.540613,585,708823.9,51451.509624
2019-11-27,0.07362,0.07771,0.06833,0.0757,1718220.7,2019-11-27 23:59:59.999000064,125734.748357,875,868661.9,63844.863919
2019-11-28,0.0757,0.07774,0.07489,0.07667,355691.1,2019-11-28 23:59:59.999000064,27218.756713,382,151497.4,11614.291177
2019-11-29,0.07641,0.07854,0.07503,0.07719,807043.2,2019-11-29 23:59:59.999000064,61809.708756,409,365763.0,28100.371583
2019-11-30,0.0772,0.07788,0.07015,0.07015,1504027.5,2019-11-30 23:59:59.999000064,111903.261267,759,387145.2,29007.777488
2019-12-01,0.07065,0.07549,0.06878,0.0747,4812520.5,2019-12-01 23:59:59.999000064,345818.532771,2025,1056759.0,75682.702005
2019-12-02,0.07473,0.07556,0.07015,0.07144,1160498.7,2019-12-02 23:59:59.999000064,83165.975532,593,317084.4,22828.968718
2019-12-03,0.07143,0.07359,0.07113,0.07359,1059736.5,2019-12-03 23:59:59.999000064,76455.687303,1322,786739.2,56799.245416
2019-12-04,0.0736,0.07542,0.07023,0.07207,662557.8,2019-12-04 23:59:59.999000064,48048.916301,523,359693.4,26134.826941
2019-12-05,0.07132,0.081,0.07123,0.07803,2021581.1,2019-12-05 23:59:59.999000064,154275.384089,1288,1006813.2,76380.719897
2019-12-06,0.07757,0.08075,0.07654,0.07994,2559528.0,2019-12-06 23:59:59.999000064,201527.343237,1284,1321615.3,104232.512812
2019-12-07,0.07976,0.08019,0.07656,0.07897,1661827.0,2019-12-07 23:59:59.999000064,130926.691513,916,613598.1,48403.620042
2019-12-08,0.07835,0.08699,0.07566,0.0833,3962429.7,2019-12-08 23:59:59.999000064,322589.16946,1978,2258420.5,184803.220277
2019-12-09,0.08384,0.08899,0.08056,0.08556,3173010.2,2019-12-09 23:59:59.999000064,268468.005667,2076,1714214.0,145489.962626
2019-12-10,0.085,0.08529,0.07303,0.07617,3822813.1,2019-12-10 23:59:59.999000064,299241.191834,1876,1522592.0,118922.441502
2019-12-11,0.07617,0.08647,0.07599,0.08314,2208955.5,2019-12-11 23:59:59.999000064,178643.063668,1529,1084180.3,88387.329638
2019-12-12,0.08314,0.0895,0.07788,0.08508,5209122.7,2019-12-12 23:59:59.999000064,436309.904532,2546,2529416.0,212301.719555
2019-12-13,0.08566,0.09198,0.084,0.09017,4742602.3,2019-12-13 23:59:59.999000064,419440.956374,2423,2246717.8,198995.281364
