Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume
2020-08-16,0.8906,0.9708,0.835,0.9443,304545.38,2020-08-16 23:59:59.999000064,280717.550028,1572,131708.28,122209.249063
2020-08-17,0.9397,1.0,0.85,0.8632,662142.22,2020-08-17 23:59:59.999000064,604987.374323,2624,280648.36,257330.643843
2020-08-18,0.8676,0.9715,0.812,0.8359,594070.77,2020-08-18 23:59:59.999000064,516787.571783,1919,291187.09,255964.253302
2020-08-19,0.836,0.8877,0.734,0.7924,559784.35,2020-08-19 23:59:59.999000064,440480.171373,1825,254218.69,201005.084267
2020-08-20,0.7987,0.9288,0.7649,0.9029,367586.06,2020-08-20 23:59:59.999000064,311053.972594,1125,205175.93,173355.407005
2020-08-21,0.899,0.955,0.75,0.7736,612819.96,2020-08-21 23:59:59.999000064,533209.319117,1729,301016.18,266062.265881
2020-08-22,0.7899,0.8599,0.7414,0.8412,524702.23,2020-08-22 23:59:59.999000064,418919.010954,1291,249174.12,201590.40734
2020-08-23,0.8371,0.8599,0.754,0.8117,214478.12,2020-08-23 23:59:59.999000064,175474.326255,720,82799.58,68165.195689
2020-08-24,0.8016,0.9236,0.8,0.8702,542850.59,2020-08-24 23:59:59.999000064,474172.893651,1751,314634.22,274378.308967
2020-08-25,0.8715,0.9157,0.79,0.837,510349.88,2020-08-25 23:59:59.999000064,428063.073233,1436,245364.34,206325.532856
2020-08-26,0.8303,0.9455,0.8249,0.849,580500.33,2020-08-26 23:59:59.999000064,514346.408552,1768,238185.65,211446.569475
2020-08-27,0.8446,0.9599,0.8016,0.9334,934480.23,2020-08-27 23:59:59.999000064,806734.382641,2016,551820.24,480099.649908
2020-08-28,0.9097,0.9849,0.847,0.878,457758.84,2020-08-28 23:59:59.999000064,413645.312729,1579,236517.73,215590.616759
2020-08-29,0.874,0.9492,0.85,0.9412,304803.29,2020-08-29 23:59:59.999000064,271404.800919,869,138216.4,125887.084355
2020-08-30,0.9418,1.199,0.9276,1.086,1007351.05,2020-08-30 23:59:59.999000064,1086295.719992,3155,502484.08,541479.400061
2020-08-31,1.1027,1.1028,0.981,1.037,710492.04,2020-08-31 23:59:59.999000064,728714.663244,2295,379964.11,390764.117116
2020-09-01,1.025,1.17,0.99,0.995,1105999.15,2020-09-01 23:59:59.999000064,1180925.221778,3930,458966.35,496763.142315
2020-09-02,0.9932,1.13,0.88,0.9239,1221052.51,2020-09-02 23:59:59.999000064,1186267.587016,3724,603264.22,584671.788927
2020-09-03,0.9238,1.05,0.6,0.7517,1454804.44,2020-09-03 23:59:59.999000064,1310259.253329,3973,664135.63,604460.191588
2020-09-04,0.7517,0.971,0.6591,0.8089,1145515.14,2020-09-04 23:59:59.999000064,878944.452151,3427,591001.3,461012.666606
2020-09-05,0.815,0.85,0.55,0.6145,396201.35,2020-09-05 23:59:59.999000064,267309.668903,1434,138263.32,94587.961865
2020-09-06,0.6421,0.8295,0.49,0.7766,374944.43,2020-09-06 23:59:59.999000064,260833.917893,1498,176757.99,121651.049416
2020-09-07,0.7766,0.8158,0.625,0.721,266517.44,2020-09-07 23:59:59.999000064,186270.453748,1059,125704.84,86729.007931
2020-09-08,0.72,0.76,0.65,0.6915,305766.91,2020-09-08 23:59:59.999000064,212448.849317,919,151720.49,106227.310591
2020-09-09,0.7033,0.7783,0.6535,0.7243,215636.58,2020-09-09 23:59:59.999000064,154515.116081,878,109606.56,78538.616058
2020-09-10,0.7244,0.7992,0.6852,0.7258,213339.56,2020-09-10 23:59:59.999000064,157945.694482,816,74084.77,56158.916723
2020-09-11,0.7215,0.7602,0.666,0.7422,131193.45,2020-09-11 23:59:59.999000064,93987.031228,485,67669.22,49035.190871
2020-09-12,0.736,0.8,0.7073,0.7671,96010.67,2020-09-12 23:59:59.999000064,70939.731374,311,40445.71,30392.932882
2020-09-13,0.7966,0.8076,0.6551,0.71,150558.97,2020-09-13 23:59:59.999000064,107543.120046,708,39050.47,27909.978732
2020-09-14,0.6995,0.6995,0.6326,0.6326,107465.23,2020-09-14 23:59:59.999000064,70793.945257,429,40783.4,26824.614855
2020-09-15,0.6486,0.6535,0.5277,0.5807,258270.27,2020-09-15 23:59:59.999000064,155718.090917,893,124054.0,75102.219758
2020-09-16,0.5807,0.625,0.5407,0.5853,204953.2,2020-09-16 23:59:59.999000064,119252.310843,610,85591.07,50134.082203
2020-09-17,0.5814,0.6097,0.4652,0.515,444100.95,2020-09-17 23:59:59.999000064,224502.662914,997,276380.54,138871.224266
2020-09-18,0.515,0.55,0.5022,0.511,127543.87,2020-09-18 23:59:59.999000064,66792.522425,346,52273.73,27622.899167
2020-09-19,0.5222,0.5355,0.4701,0.4965,289514.57,2020-09-19 23:59:59.999000064,146868.739531,556,101570.2,52399.620862
2020-09-20,0.4965,0.5355,0.4374,0.4524,146731.68,2020-09-20 23:59:59.999000064,70491.363751,447,59727.91,29478.522281
2020-09-21,0.4498,0.4605,0.3206,0.3828,424260.23,2020-09-21 23:59:59.999000064,164813.586321,940,157157.0,61854.953855
2020-09-22,0.3829,0.4189,0.363,0.3896,171039.69,2020-09-22 23:59:59.999000064,65566.078669,316,62863.25,24298.904849
2020-09-23,0.3903,0.3903,0.331,0.3442,268957.45,2020-09-23 23:59:59.999000064,98171.730964,347,55398.56,20168.362823
2020-09-24,0.3327,0.4015,0.33,0.3989,119056.91,2020-09-24 23:59:59.999000064,42188.633211,274,77950.55,27813.371583
2020-09-25,0.4057,0.498,0.382,0.4821,116920.82,2020-09-25 23:59:59.999000064,49267.134861,297,51081.29,22136.61143
2020-09-26,0.484,0.533,0.4501,0.533,59519.74,2020-09-26 23:59:59.999000064,27752.400007,206,20019.51,9418.395824
2020-09-27,0.533,0.642,0.5015,0.6256,174178.84,2020-09-27 23:59:59.999000064,97458.967327,519,107730.99,60287.828351
2020-09-28,0.6235,0.6499,0.5435,0.5435,192389.85,2020-09-28 23:59:59.999000064,114881.984158,491,93265.51,56271.095369
2020-09-29,0.5464,0.5797,0.5055,0.5259,67799.63,2020-09-29 23:59:59.999000064,36803.040785,217,26918.17,14692.414765
2020-09-30,0.5247,0.5247,0.4682,0.482,74985.58,2020-09-30 23:59:59.999000064,36654.159063,234,28061.21,13706.860253
2020-10-01,0.4918,0.5564,0.4565,0.4773,108681.06,2020-10-01 23:59:59.999000064,54384.009051,389,49149.59,24651.368313
2020-10-02,0.4707,0.4782,0.405,0.4597,66097.54,2020-10-02 23:59:59.999000064,28888.406779,244,26813.35,11815.055075
2020-10-03,0.4587,0.5147,0.453,0.46,52567.72,2020-10-03 23:59:59.999000064,25225.924081,157,19887.89,9644.064767
2020-10-04,0.4579,0.46,0.4336,0.4538,37936.08,2020-10-04 23:59:59.999000064,16924.141403,108,15917.71,7111.310118
2020-10-05,0.4592,0.4698,0.4131,0.4139,43145.42,2020-10-05 23:59:59.999000064,18657.90973,92,7714.2,3379.741749
2020-10-06,0.4082,0.4082,0.3512,0.3798,123275.09,2020-10-06 23:59:59.999000064,46788.935296,372,50795.04,19073.961548
2020-10-07,0.3762,0.4334,0.3762,0.4323,164070.83,2020-10-07 23:59:59.999000064,67025.344064,457,73197.75,30044.618438
2020-10-08,0.4372,0.4833,0.4038,0.4809,56041.4,2020-10-08 23:59:59.999000064,24166.955663,200,27189.08,12037.290165
2020-10-09,0.475,0.5698,0.469,0.4831,153870.28,2020-10-09 23:59:59.999000064,78066.686267,506,88330.55,45114.846182
2020-10-10,0.4828,0.5813,0.4828,0.5352,142826.52,2020-10-10 23:59:59.999000064,78649.23912,400,48210.71,25835.588971
2020-10-11,0.5263,0.5938,0.5005,0.5356,88595.77,2020-10-11 23:59:59.999000064,47242.607387,285,32914.82,17757.149285
2020-10-12,0.5399,0.6424,0.5399,0.5819,159443.31,2020-10-12 23:59:59.999000064,92724.570872,621,55493.14,32245.19734
2020-10-13,0.5743,0.6197,0.5371,0.5758,347947.14,2020-10-13 23:59:59.999000064,202679.467359,1335,174755.74,102586.971997
2020-10-14,0.5766,0.6295,0.54,0.5531,286444.33,2020-10-14 23:59:59.999000064,168486.126506,1026,157442.48,93859.512145
2020-10-15,0.5529,0.5529,0.5096,0.5317,122614.12,2020-10-15 23:59:59.999000064,64769.337418,353,56219.19,29823.853446
2020-10-16,0.5326,0.5422,0.4984,0.4984,93349.49,2020-10-16 23:59:59.999000064,47833.739419,254,28378.33,14509.938588
2020-10-17,0.4984,0.525,0.4892,0.5047,53994.2,2020-10-17 23:59:59.999000064,27507.212811,197,20826.86,10593.378095
2020-10-18,0.5088,0.5939,0.5088,0.5696,201099.12,2020-10-18 23:59:59.999000064,113473.886273,810,139924.4,79038.271145
2020-10-19,0.5732,0.5845,0.5418,0.5577,83027.45,2020-10-19 23:59:59.999000064,46535.553274,362,46410.91,26183.628839
2020-10-20,0.5559,0.5559,0.4645,0.4699,293419.96,2020-10-20 23:59:59.999000064,145343.92495,787,69914.33,34221.422096
2020-10-21,0.4705,0.5122,0.4704,0.4912,128709.36,2020-10-21 23:59:59.999000064,63381.977613,382,68540.42,33535.25509
2020-10-22,0.4961,0.5318,0.4925,0.5159,65708.29,2020-10-22 23:59:59.999000064,33842.967715,294,34049.94,17529.089315
2020-10-23,0.5144,0.5201,0.4844,0.4959,60125.04,2020-10-23 23:59:59.999000064,30412.560669,163,29925.72,15242.615299
2020-10-24,0.4975,0.514,0.4908,0.4976,26035.62,2020-10-24 23:59:59.999000064,13148.755263,103,10331.56,5209.10871
2020-10-25,0.4976,0.4976,0.4613,0.4662,84483.49,2020-10-25 23:59:59.999000064,40180.225415,257,22167.54,10527.687685
2020-10-26,0.4658,0.4799,0.4392,0.4435,125310.09,2020-10-26 23:59:59.999000064,57094.040823,501,62634.87,28513.887634
2020-10-27,0.4527,0.4578,0.4146,0.4331,221100.96,2020-10-27 23:59:59.999000064,96719.565483,714,81536.45,35782.22147
2020-10-28,0.4366,0.4468,0.3912,0.4026,114553.07,2020-10-28 23:59:59.999000064,48489.180549,454,57009.57,24333.227766
2020-10-29,0.4066,0.4145,0.3869,0.3971,97936.33,2020-10-29 23:59:59.999000064,39375.228522,317,49350.38,19789.596974
2020-10-30,0.3931,0.4005,0.3686,0.3942,123454.35,2020-10-30 23:59:59.999000064,47286.75375,414,57324.28,22173.338263
2020-10-31,0.3932,0.4275,0.3917,0.4045,111693.68,2020-10-31 23:59:59.999000064,46081.003286,293,74492.44,30790.516403
2020-11-01,0.4032,0.405,0.388,0.3931,210476.71,2020-11-01 23:59:59.999000064,83723.744546,311,144222.41,57346.465257
2020-11-02,0.396,0.415,0.3816,0.3816,80111.42,2020-11-02 23:59:59.999000064,32293.946041,210,31164.87,12632.771322
2020-11-03,0.3801,0.3801,0.3593,0.3675,118591.1,2020-11-03 23:59:59.999000064,43650.865848,253,24271.19,8918.098386
2020-11-04,0.3671,0.3813,0.3507,0.3775,75268.94,2020-11-04 23:59:59.999000064,27490.667534,244,36852.36,13401.373841
2020-11-05,0.3808,0.4531,0.3808,0.4246,280381.19,2020-11-05 23:59:59.999000064,114890.669625,638,161126.43,65848.476477
2020-11-06,0.4261,0.524,0.4251,0.524,111288.11,2020-11-06 23:59:59.999000064,53478.634434,460,74250.76,35831.824826
2020-11-07,0.5214,0.5579,0.444,0.4951,363603.81,2020-11-07 23:59:59.999000064,181797.872468,1237,133880.1,66946.23775
2020-11-08,0.4905,0.5869,0.4867,0.58,97279.19,2020-11-08 23:59:59.999000064,51716.730537,487,47810.72,25634.647808
2020-11-09,0.5855,0.647,0.559,0.5926,312125.48,2020-11-09 23:59:59.999000064,187744.374285,1318,170397.66,102608.257348
2020-11-10,0.5926,0.7018,0.5828,0.6834,144509.59,2020-11-10 23:59:59.999000064,94644.364416,625,68599.87,44903.312617
2020-11-11,0.6845,0.6991,0.6213,0.6292,59155.96,2020-11-11 23:59:59.999000064,38362.539359,354,22836.84,14752.334125
2020-11-12,0.6201,0.6426,0.562,0.5728,57437.61,2020-11-12 23:59:59.999000064,34935.161271,288,17630.63,10807.848049
2020-11-13,0.5743,0.745,0.5743,0.7201,210477.07,2020-11-13 23:59:59.999000064,142309.022954,851,113915.91,77223.858712
2020-11-14,0.7104,0.8592,0.6622,0.8358,319915.94,2020-11-14 23:59:59.999000064,245982.726504,1492,174773.69,135748.137289
2020-11-15,0.8398,0.98,0.81,0.882,706040.59,2020-11-15 23:59:59.999000064,626281.235549,2558,435832.69,387523.543802
2020-11-16,0.882,0.974,0.8668,0.9121,248023.68,2020-11-16 23:59:59.999000064,229297.748321,1250,126515.68,117367.212475
2020-11-17,0.906,1.0419,0.8688,1.0078,325752.87,2020-11-17 23:59:59.999000064,310574.591586,1899,171361.88,166469.813861
2020-11-18,1.012,1.016,0.7836,0.8949,453993.64,2020-11-18 23:59:59.999000064,395143.447351,1935,198066.73,171204.390036
2020-11-19,0.895,0.9589,0.8072,0.9013,165719.92,2020-11-19 23:59:59.999000064,146929.422857,777,87049.36,77459.475195
2020-11-20,0.8982,1.0116,0.897,0.9238,124575.09,2020-11-20 23:59:59.999000064,118500.25227,808,62837.62,59597.110271
2020-11-21,0.927,0.98,0.8857,0.9196,142967.58,2020-11-21 23:59:59.999000064,134991.326075,645,66771.23,63052.987138
2020-11-22,0.9242,0.9289,0.8225,0.8445,175752.07,2020-11-22 23:59:59.999000064,152812.082013,935,68275.38,58921.705739
2020-11-23,0.8508,0.92,0.8335,0.92,88926.35,2020-11-23 23:59:59.999000064,78055.262064,497,46677.36,41080.714883
2020-11-24,0.9155,1.0182,0.8327,0.9192,472459.81,2020-11-24 23:59:59.999000064,437811.234243,2169,256853.78,240491.218736
2020-11-25,0.9149,0.995,0.8731,0.8962,122672.62,2020-11-25 23:59:59.999000064,114810.67178,763,70284.51,66321.365049
2020-11-26,0.896,0.9305,0.6501,0.793,440452.89,2020-11-26 23:59:59.999000064,337630.765078,2354,205807.68,156948.454442
2020-11-27,0.7987,0.8222,0.7108,0.7733,141035.0,2020-11-27 23:59:59.999000064,107044.560611,751,54672.3,41367.198206
2020-11-28,0.774,0.8167,0.7423,0.798,101272.11,2020-11-28 23:59:59.999000064,79937.891322,525,56002.03,44293.948362
2020-11-29,0.799,0.8305,0.788,0.8258,121474.14,2020-11-29 23:59:59.999000064,98724.618075,419,81891.41,66585.081541
2020-11-30,0.8275,0.8646,0.816,0.8586,111562.53,2020-11-30 23:59:59.999000064,94015.832238,357,40527.84,34082.914083
2020-12-01,0.8619,0.935,0.8182,0.8966,150306.29,2020-12-01 23:59:59.999000064,131805.997164,872,80555.14,71060.736365
2020-12-02,0.8976,1.0128,0.8662,0.9844,182240.63,2020-12-02 23:59:59.999000064,174043.023337,913,117567.48,112216.894604
2020-12-03,0.9918,1.0851,0.9888,1.0163,116374.35,2020-12-03 23:59:59.999000064,120165.799177,634,55174.63,57235.623551
2020-12-04,1.0163,1.1401,0.92,0.9419,232409.51,2020-12-04 23:59:59.999000064,242278.014736,1214,113477.34,119533.372877
2020-12-05,0.9363,1.0397,0.9194,1.0028,104612.21,2020-12-05 23:59:59.999000064,103836.195023,448,61274.32,60420.58711
2020-12-06,1.0112,1.0573,0.95,0.9873,215962.94,2020-12-06 23:59:59.999000064,219476.321439,655,162812.11,166474.021969
2020-12-07,0.9842,1.017,0.9521,0.9679,103354.65,2020-12-07 23:59:59.999000064,102284.821819,384,17445.33,17174.134254
2020-12-08,0.9679,0.9679,0.8265,0.8414,162690.39,2020-12-08 23:59:59.999000064,145911.663955,696,43889.9,39503.238116
2020-12-09,0.8414,0.924,0.8119,0.8976,297341.34,2020-12-09 23:59:59.999000064,259105.34796,876,148121.65,129508.097272
2020-12-10,0.8946,0.906,0.8365,0.8761,248654.45,2020-12-10 23:59:59.999000064,216450.031112,866,94861.72,83102.794783
2020-12-11,0.875,0.875,0.75,0.8032,463219.03,2020-12-11 23:59:59.999000064,379592.082422,1578,209551.9,173148.680687
2020-12-12,0.806,0.8876,0.806,0.8513,200163.55,2020-12-12 23:59:59.999000064,171781.534291,670,110424.91,94526.237105
2020-12-13,0.8511,0.9182,0.8344,0.8941,132790.11,2020-12-13 23:59:59.999000064,116967.439468,479,67462.19,59737.286537
2020-12-14,0.8922,0.9367,0.8658,0.9312,107631.97,2020-12-14 23:59:59.999000064,97438.823669,394,50136.12,45622.132588
2020-12-15,0.9312,0.95,0.892,0.913,114122.24,2020-12-15 23:59:59.999000064,105503.621302,594,51568.68,48139.169358
2020-12-16,0.9169,1.03,0.8635,1.03,257081.32,2020-12-16 23:59:59.999000064,247453.99243,1355,165080.56,159661.633072
2020-12-17,1.03,1.1185,0.9778,0.9963,577162.16,2020-12-17 23:59:59.999000064,606472.308139,2360,284634.51,300803.780118
2020-12-18,0.992,1.0619,0.9669,1.0194,187261.58,2020-12-18 23:59:59.999000064,188880.977882,851,89500.57,90748.428027
2020-12-19,1.0277,1.1062,1.0242,1.0499,135661.59,2020-12-19 23:59:59.999000064,145810.225655,639,67770.39,72935.323396
2020-12-20,1.045,1.0596,0.9645,0.9803,113095.52,2020-12-20 23:59:59.999000064,115217.579732,481,31196.63,32129.539368
2020-12-21,0.9804,1.0175,0.8963,0.8998,169260.77,2020-12-21 23:59:59.999000064,159804.043311,711,38686.34,36939.433099
2020-12-22,0.8992,0.96,0.859,0.9179,203420.47,2020-12-22 23:59:59.999000064,185203.7908,1108,92940.57,85269.766316
2020-12-23,0.923,1.0,0.81,0.8755,440024.71,2020-12-23 23:59:59.999000064,405336.816088,1929,219033.71,203317.31513
2020-12-24,0.8751,0.9385,0.8443,0.9227,246079.64,2020-12-24 23:59:59.999000064,217189.674758,1063,118442.11,105174.537413
2020-12-25,0.9259,0.96,0.9,0.923,110208.48,2020-12-25 23:59:59.999000064,102488.576167,516,49135.75,45966.953175
2020-12-26,0.9207,0.9323,0.8578,0.8712,136839.82,2020-12-26 23:59:59.999000064,121839.77542,724,32143.53,28745.165649
2020-12-27,0.8737,0.9714,0.8383,0.8942,350414.15,2020-12-27 23:59:59.999000064,318689.920809,1235,193302.98,177205.542474
2020-12-28,0.8931,1.0582,0.8863,1.0368,438094.87,2020-12-28 23:59:59.999000064,438835.195688,1649,286593.13,287258.376354
2020-12-29,1.0368,1.2148,0.95,1.203,639425.57,2020-12-29 23:59:59.999000064,680772.317885,2319,351297.5,378656.143575
2020-12-30,1.2012,1.2504,1.0554,1.2127,441713.99,2020-12-30 23:59:59.999000064,519544.152928,1692,166282.91,199330.849092
2020-12-31,1.2142,1.2142,1.1328,1.1665,171448.47,2020-12-31 23:59:59.999000064,200646.40104,797,60875.18,71882.951598
2021-01-01,1.165,1.4179,1.1535,1.2944,667888.83,2021-01-01 23:59:59.999000064,884171.001176,3253,355703.74,468825.407138
2021-01-02,1.291,1.4016,1.2216,1.2922,332883.98,2021-01-02 23:59:59.999000064,439031.821136,2238,163210.4,216073.873765
2021-01-03,1.297,1.523,1.2879,1.4921,458547.14,2021-01-03 23:59:59.999000064,660699.315583,3122,253659.2,366570.515006
2021-01-04,1.4942,1.5994,1.3001,1.5947,439957.93,2021-01-04 23:59:59.999000064,647327.867627,3322,197078.24,290550.54863
2021-01-05,1.6,1.66,1.5047,1.5837,321473.5,2021-01-05 23:59:59.999000064,510118.906786,2607,158046.14,251498.382779
2021-01-06,1.5913,1.6542,1.4593,1.5956,360375.98,2021-01-06 23:59:59.999000064,552806.433648,2557,154739.74,239001.592284
2021-01-07,1.5999,1.625,1.3767,1.464,443972.9,2021-01-07 23:59:59.999000064,661812.045371,2585,222867.2,332875.288615
2021-01-08,1.4634,1.4762,1.1891,1.3462,501529.58,2021-01-08 23:59:59.999000064,673168.191193,3321,189176.2,255848.755307
2021-01-09,1.3525,1.6042,1.3129,1.5764,237069.52,2021-01-09 23:59:59.999000064,352141.86085,1815,150093.98,223654.592243
2021-01-10,1.5771,1.65,1.3431,1.4632,384692.75,2021-01-10 23:59:59.999000064,572648.641965,3044,175101.44,262286.66432
2021-01-11,1.4531,1.4531,1.125,1.309,678238.18,2021-01-11 23:59:59.999000064,851747.53877,5471,287605.53,362280.024292
2021-01-12,1.3123,1.4262,1.2368,1.297,328390.66,2021-01-12 23:59:59.999000064,439160.991372,2656,144973.01,194225.60271
2021-01-13,1.2908,1.8704,1.2204,1.807,815012.74,2021-01-13 23:59:59.999000064,1320668.950283,5099,467090.95,759947.212123
2021-01-14,1.8097,1.9602,1.7131,1.9071,415115.03,2021-01-14 23:59:59.999000064,755887.112138,2551,236796.25,430793.387956
2021-01-15,1.8971,1.983,1.6401,1.855,747145.9,2021-01-15 23:59:59.999000064,1382035.125458,4312,378266.93,713596.239266
2021-01-16,1.8553,2.1396,1.8553,1.9672,492203.73,2021-01-16 23:59:59.999000064,977520.381843,2941,175071.9,347072.084808
2021-01-17,1.9596,2.0092,1.8072,1.953,258569.64,2021-01-17 23:59:59.999000064,494883.129537,2007,130430.3,250741.533345
2021-01-18,1.9583,2.0854,1.8502,2.0722,167731.04,2021-01-18 23:59:59.999000064,333532.665423,1357,95301.96,190662.919511
2021-01-19,2.0722,2.2099,1.95,1.99,233773.25,2021-01-19 23:59:59.999000064,487066.863789,1922,97944.69,204837.51827
2021-01-20,1.99,2.0528,1.7984,2.0132,312308.96,2021-01-20 23:59:59.999000064,599570.121771,2337,132092.94,255034.819933
2021-01-21,2.0228,2.0381,1.5902,1.6455,554053.87,2021-01-21 23:59:59.999000064,989121.307005,4287,240121.49,432832.395196
2021-01-22,1.6402,2.1735,1.5486,2.1355,506541.54,2021-01-22 23:59:59.999000064,970913.020522,4280,298669.23,573769.388879
2021-01-23,2.1268,2.5665,2.0941,2.3722,531549.91,2021-01-23 23:59:59.999000064,1255761.027073,4279,229090.37,542618.910053
2021-01-24,2.3609,2.64,2.3461,2.5938,274379.26,2021-01-24 23:59:59.999000064,677884.334541,2106,136239.95,337765.668762
2021-01-25,2.6,2.6413,2.2308,2.3802,229874.72,2021-01-25 23:59:59.999000064,556838.575554,2248,100426.39,241450.360001
2021-01-26,2.3737,2.4703,2.1915,2.4002,230604.26,2021-01-26 23:59:59.999000064,545224.616264,1991,123059.37,291817.097347
2021-01-27,2.3995,2.5572,2.18,2.5396,352989.24,2021-01-27 23:59:59.999000064,830170.432259,2844,172843.34,410389.541913
2021-01-28,2.5356,3.3674,2.4939,3.1671,817834.02,2021-01-28 23:59:59.999000064,2485999.702418,5608,455021.84,1379892.565614
2021-01-29,3.1831,3.65,3.0445,3.6406,588323.31,2021-01-29 23:59:59.999000064,1938275.986018,4891,275799.63,911078.207006
2021-01-30,3.6458,4.02,3.5179,3.8823,393964.01,2021-01-30 23:59:59.999000064,1489299.453472,4122,191067.59,723010.4623
2021-01-31,3.8823,4.0424,3.3708,3.6183,424606.73,2021-01-31 23:59:59.999000064,1566191.209201,3760,169036.05,625900.831635
2021-02-01,3.6096,4.279,3.4212,4.1759,479944.07,2021-02-01 23:59:59.999000064,1858538.993313,4909,249474.85,965966.74054
2021-02-02,4.1579,4.2637,3.6329,3.8082,352501.69,2021-02-02 23:59:59.999000064,1360154.083658,3987,153245.93,593181.581322
2021-02-03,3.7986,3.9087,3.6707,3.7246,267200.95,2021-02-03 23:59:59.999000064,1012412.356154,2711,106902.91,406442.855522
2021-02-04,3.7277,4.2091,3.5888,3.9144,441568.76,2021-02-04 23:59:59.999000064,1699838.09661,4955,235881.48,913720.278253
2021-02-05,3.9199,4.3354,3.8239,3.9762,415762.37,2021-02-05 23:59:59.999000064,1677998.039739,4806,199734.11,810123.032317
2021-02-06,3.9762,4.0,3.32,3.5765,421840.11,2021-02-06 23:59:59.999000064,1521199.125672,5281,196202.0,708457.012125
2021-02-07,3.5765,3.8659,3.0351,3.7966,722708.71,2021-02-07 23:59:59.999000064,2521520.477032,7728,367922.82,1296262.860228
2021-02-08,3.7912,4.6149,3.5622,4.5762,630827.12,2021-02-08 23:59:59.999000064,2657690.482287,7859,341859.74,1450930.400518
2021-02-09,4.6016,4.8061,4.3112,4.6054,462033.26,2021-02-09 23:59:59.999000064,2102244.886322,5003,209305.3,953384.180194
2021-02-10,4.6178,4.9902,4.2008,4.4701,472946.5,2021-02-10 23:59:59.999000064,2164093.503756,6053,239228.73,1101122.141117
2021-02-11,4.4822,4.7037,4.356,4.5142,279567.8,2021-02-11 23:59:59.999000064,1274693.78056,3224,137605.3,628666.084009
2021-02-12,4.51,4.5326,4.1114,4.3153,459608.84,2021-02-12 23:59:59.999000064,1979429.702596,5527,207146.22,894648.565467
